id_pagamento,id_emprestimo,data_pagamento,valor_pago,forma_pagamento
2642,1368,2023-06-20,2278.31,TED
2643,2453,2024-08-09,6849.17,DOC
2644,146,2023-07-07,3141.09,Boleto
2645,629,2025-04-23,4164.27,TED
2646,1096,2024-09-11,9964.34,Pix
2647,1600,2024-05-02,8120.63,TED
2648,540,2024-10-25,4832.44,Pix
2649,2184,2024-12-22,5134.84,TED
2650,1664,2023-06-27,8304.33,TED
2651,1172,2024-01-12,8779.93,Pix
2652,2124,2024-09-27,6149.5,TED
2653,154,2023-08-03,3552.74,TED
2654,1632,2025-04-07,2081.79,Pix
2655,2232,2025-01-08,1654.08,Boleto
2656,2083,2023-06-18,2740.61,TED
2657,1911,2023-08-23,8132.12,DOC
2658,2020,2023-06-13,3509.6,DOC
2659,707,2024-02-28,3364.08,Boleto
2660,513,2024-07-15,6621.52,TED
2661,12,2024-09-26,3074.28,Pix
2662,309,2024-03-22,8432.83,Boleto
2663,22,2024-10-26,2743.5,DOC
2664,1213,2024-10-27,1293.34,TED
2665,2024,2025-04-21,2467.22,TED
2666,2198,2023-12-18,2715.29,TED
2667,173,2024-09-16,1429.91,Boleto
2668,200,2023-11-22,5376.84,Pix
2669,635,2024-03-26,6897.83,Boleto
2670,1236,2023-12-22,2106.18,Pix
2671,325,2024-05-03,3615.95,DOC
2672,101,2024-02-20,4376.72,Boleto
2673,62,2023-09-18,1454.14,Pix
2674,1364,2025-04-17,3445.63,Boleto
2675,1078,2023-06-03,6765.78,Boleto
2676,698,2023-07-09,4365.93,Pix
2677,810,2024-07-09,2751.85,Pix
2678,1070,2025-01-10,6504.87,TED
2679,1039,2024-04-29,1199.24,TED
2680,1513,2024-12-05,5407.0,TED
2681,1306,2024-06-25,3233.35,DOC
2682,110,2023-07-14,1747.59,DOC
2683,442,2024-07-23,8212.69,TED
2684,1545,2023-06-16,5903.27,Boleto
2685,93,2023-06-21,9421.72,DOC
2686,730,2025-02-20,3082.63,DOC
2687,2220,2024-02-24,242.92,TED
2688,2215,2024-07-29,472.66,DOC
2689,257,2024-05-25,5938.27,TED
2690,2233,2024-12-31,4101.35,DOC
2691,1928,2023-09-29,3311.81,TED
2692,861,2024-09-16,7868.31,Boleto
2693,2117,2024-07-12,7086.02,TED
2694,2130,2023-11-27,3512.26,TED
2695,2392,2023-10-04,6989.9,Pix
2696,1569,2023-09-10,8338.99,DOC
2697,1562,2024-05-29,3468.58,TED
2698,1045,2025-04-14,4831.81,DOC
2699,1896,2024-08-06,7801.24,DOC
2700,307,2024-11-10,8860.45,TED
2701,1721,2025-01-07,7177.6,Pix
2702,816,2024-02-11,2085.55,Pix
2703,1228,2023-08-03,9114.06,Boleto
2704,1455,2023-09-06,2146.19,Boleto
2705,971,2025-03-14,4630.08,Boleto
2706,2047,2023-07-01,529.68,Pix
2707,616,2024-08-25,2543.34,DOC
2708,1833,2025-03-11,5799.48,Pix
2709,1357,2023-06-08,4630.07,DOC
2710,2254,2025-02-10,7934.55,Pix
2711,78,2023-07-27,9033.16,DOC
2712,2448,2023-10-08,2163.99,DOC
2713,697,2024-03-25,4540.59,DOC
2714,1586,2024-10-06,1718.25,DOC
2715,1881,2024-08-30,422.75,TED
2716,1290,2023-08-24,588.46,Boleto
2717,131,2024-11-22,1529.8,DOC
2718,2489,2025-04-08,4253.58,Pix
2719,1678,2025-03-06,3536.72,DOC
2720,856,2025-02-03,4510.59,TED
2721,1476,2023-06-21,1190.22,TED
2722,2222,2023-09-17,9474.85,TED
2723,1238,2024-01-17,261.9,Boleto
2724,774,2023-09-21,5584.82,Pix
2725,770,2024-03-05,5103.34,Boleto
2726,199,2023-11-04,5608.98,DOC
2727,1373,2024-04-10,2120.49,TED
2728,2495,2024-08-20,9169.26,Boleto
2729,1764,2025-02-02,6244.26,Boleto
2730,2384,2024-09-14,7802.57,TED
2731,100,2025-05-30,4155.32,TED
2732,2295,2023-10-25,6252.85,Boleto
2733,2093,2023-09-29,9832.83,Pix
2734,1404,2024-01-14,7902.58,Pix
2735,98,2024-07-21,928.46,TED
2736,2120,2025-05-09,1655.29,Boleto
2737,2045,2023-07-03,9389.3,Boleto
2738,1330,2023-06-09,3125.58,Pix
2739,1002,2023-09-14,6720.56,TED
2740,2157,2023-09-09,1836.41,Boleto
2741,2232,2023-11-06,7716.32,Boleto
2742,1694,2024-07-27,6144.44,Pix
2743,2122,2024-01-19,5950.91,Boleto
2744,332,2024-11-21,4088.67,Pix
2745,1568,2025-02-26,880.42,Pix
2746,2472,2025-04-16,1238.78,Pix
2747,2483,2024-05-04,6732.82,Pix
2748,1122,2024-02-06,7844.94,Boleto
2749,1516,2024-03-13,2985.64,TED
2750,1772,2025-01-20,7926.91,DOC
2751,642,2024-06-02,2125.28,Pix
2752,93,2025-04-15,3722.6,DOC
2753,1828,2024-07-20,8198.02,Boleto
2754,1975,2025-02-26,3154.07,TED
2755,1750,2023-12-11,3767.14,DOC
2756,964,2024-05-24,5479.2,TED
2757,2472,2024-09-23,8813.12,DOC
2758,275,2023-09-27,9267.49,TED
2759,2339,2023-09-28,3857.09,Pix
2760,412,2024-07-09,1503.73,Boleto
2761,2357,2023-06-25,1170.33,DOC
2762,2474,2024-07-12,2722.49,DOC
2763,609,2024-08-15,6804.62,TED
2764,1172,2025-03-01,5462.99,TED
2765,779,2024-11-12,1991.75,TED
2766,2398,2023-09-13,8155.52,Pix
2767,574,2024-12-03,1307.93,Boleto
2768,86,2024-01-02,3418.14,DOC
2769,898,2024-06-20,7053.02,Boleto
2770,2199,2024-05-17,1166.69,TED
2771,38,2025-03-10,1365.87,Pix
2772,1682,2025-01-31,6023.58,TED
2773,1954,2023-11-05,6483.19,DOC
2774,2462,2024-12-12,8599.89,Pix
2775,1452,2024-09-20,8775.78,DOC
2776,1612,2024-10-01,1476.74,Boleto
2777,728,2025-03-16,7775.27,DOC
2778,1310,2024-04-18,578.27,Boleto
2779,1064,2024-08-05,7942.73,DOC
2780,244,2025-02-22,4085.97,DOC
2781,1441,2024-05-06,5876.73,TED
2782,463,2024-01-09,1580.41,TED
2783,2003,2023-11-29,1468.85,TED
2784,2294,2024-11-02,5587.66,Boleto
2785,671,2023-06-09,3795.75,Pix
2786,2047,2024-08-31,9101.78,TED
2787,1446,2024-07-09,1461.83,Boleto
2788,1604,2024-01-24,3486.38,Boleto
2789,881,2025-02-09,443.36,TED
2790,1535,2023-10-30,5913.59,DOC
2791,1993,2023-11-08,1889.36,TED
2792,626,2024-03-27,6250.02,Boleto
2793,2315,2023-09-04,8672.82,DOC
2794,1379,2024-12-28,8319.7,TED
2795,1790,2023-10-08,605.94,TED
2796,1501,2025-04-30,8388.11,Boleto
2797,1081,2023-08-17,2242.37,TED
2798,1307,2023-07-13,1712.46,TED
2799,338,2024-03-30,8996.78,DOC
2800,2328,2023-10-25,7452.23,DOC
2801,1620,2024-09-25,5885.25,Boleto
2802,274,2024-05-01,562.18,Pix
2803,1577,2025-01-04,7736.89,Pix
2804,1208,2023-12-08,7614.23,Boleto
2805,745,2024-06-18,3378.51,TED
2806,1044,2024-02-24,455.84,DOC
2807,255,2023-12-15,8256.72,DOC
2808,394,2024-08-24,7623.41,Pix
2809,1736,2024-10-05,7868.19,Boleto
2810,921,2023-07-16,8517.12,Pix
2811,1830,2025-04-11,1162.26,Pix
2812,1799,2025-05-27,8818.34,Pix
2813,561,2023-06-26,3922.89,Boleto
2814,713,2024-09-11,5368.66,Pix
2815,2101,2025-05-11,6513.16,Pix
2816,1643,2023-06-05,790.02,Pix
2817,1204,2024-03-22,9386.51,DOC
2818,1442,2023-08-03,7442.56,Pix
2819,793,2024-04-11,738.29,DOC
2820,1021,2024-09-13,5268.68,Pix
2821,2258,2023-07-20,3067.84,Pix
2822,788,2024-04-29,6331.89,TED
2823,469,2024-02-17,2084.51,Pix
2824,447,2024-05-24,462.99,Boleto
2825,15,2023-11-07,9346.81,Pix
2826,1292,2024-10-22,7569.51,Boleto
2827,343,2024-05-26,3230.19,Boleto
2828,1217,2025-04-16,7169.89,Boleto
2829,2389,2023-11-15,3103.48,Pix
2830,362,2025-03-16,4140.82,DOC
2831,1984,2024-02-22,4570.1,Pix
2832,105,2024-11-24,2314.44,Pix
2833,1219,2024-05-09,7154.77,DOC
2834,31,2024-12-31,9546.03,Pix
2835,1183,2024-12-09,6898.15,TED
2836,1861,2023-09-02,6088.15,TED
2837,666,2024-04-19,110.88,Pix
2838,2132,2024-03-26,8084.27,Boleto
2839,1222,2025-01-28,4593.22,Boleto
2840,1537,2023-10-26,6530.69,Pix
2841,2449,2024-10-20,7144.73,Pix
2842,1699,2023-09-20,2092.86,Pix
2843,964,2024-03-30,5127.54,DOC
2844,1544,2023-12-30,1152.73,Pix
2845,2483,2024-12-07,7134.42,TED
2846,1950,2025-02-24,9853.4,DOC
2847,2078,2024-10-03,2291.06,TED
2848,1353,2024-07-14,2801.03,Pix
2849,612,2024-12-06,6497.19,DOC
2850,868,2025-05-11,2998.86,TED
2851,399,2024-01-16,7731.02,Boleto
2852,2424,2023-11-30,2079.87,DOC
2853,93,2024-10-15,5442.08,Boleto
2854,609,2024-05-05,3155.79,Pix
2855,1891,2024-05-30,568.42,TED
2856,34,2025-05-15,3115.87,TED
2857,163,2024-10-02,4836.25,Boleto
2858,1713,2023-10-09,1943.29,TED
2859,715,2024-12-17,4070.14,TED
2860,1383,2023-11-15,9522.56,Pix
2861,902,2023-11-21,1324.33,Boleto
2862,1671,2024-10-03,8688.93,TED
2863,1029,2024-05-08,2853.63,TED
2864,1119,2023-11-14,747.89,DOC
2865,2172,2024-11-04,3669.1,Pix
2866,553,2023-12-14,3260.48,Pix
2867,568,2024-04-06,701.59,TED
2868,520,2025-04-07,3079.1,Boleto
2869,1697,2024-03-26,5378.53,Boleto
2870,2222,2023-08-12,6082.67,DOC
2871,369,2024-03-27,4390.67,Pix
2872,2156,2024-12-08,6499.87,Pix
2873,230,2025-04-23,751.2,Boleto
2874,1574,2023-12-05,4281.61,Boleto
2875,64,2024-10-03,7524.91,TED
2876,992,2023-10-13,1240.86,DOC
2877,1513,2024-08-08,1757.71,Pix
2878,371,2025-02-10,2211.12,DOC
2879,473,2024-02-17,9233.59,Pix
2880,525,2025-02-02,2026.33,DOC
2881,763,2023-10-09,1951.73,Pix
2882,2077,2023-07-17,9507.98,DOC
2883,1747,2024-04-05,6277.91,DOC
2884,1515,2024-08-09,8136.85,TED
2885,1949,2025-05-16,8766.72,TED
2886,2259,2024-11-07,7736.68,DOC
2887,458,2024-06-14,1029.71,Pix
2888,308,2025-03-10,4012.15,Boleto
2889,1984,2024-09-21,7220.49,Boleto
2890,752,2024-12-22,6480.53,Boleto
2891,2449,2023-09-02,223.44,DOC
2892,56,2024-03-02,5989.53,DOC
2893,1392,2024-01-12,4152.18,TED
2894,843,2024-09-20,9943.94,DOC
2895,474,2024-06-11,4228.2,TED
2896,1463,2023-11-16,5952.91,Pix
2897,2334,2024-11-14,570.59,TED
2898,2073,2024-08-08,7355.81,Boleto
2899,2476,2024-06-13,5779.55,TED
2900,1081,2023-06-08,3707.04,Boleto
2901,2101,2024-03-05,1338.32,TED
2902,2160,2023-12-22,3686.38,TED
2903,1982,2024-03-13,6379.97,DOC
2904,830,2024-09-01,1871.83,DOC
2905,2362,2025-03-01,6558.06,DOC
2906,142,2024-12-23,5903.15,Boleto
2907,1481,2024-05-24,902.0,DOC
2908,892,2024-07-09,8016.96,DOC
2909,1260,2024-08-23,6043.11,Pix
2910,587,2024-06-25,8623.89,Boleto
2911,20,2024-03-11,3801.45,TED
2912,1622,2024-04-20,7388.06,DOC
2913,619,2023-06-29,1793.64,Pix
2914,2367,2024-02-23,3004.27,Pix
2915,931,2024-05-02,4593.65,Boleto
2916,1315,2024-11-15,7180.93,TED
2917,2466,2024-02-26,4795.64,DOC
2918,2361,2023-06-17,8169.06,TED
2919,1207,2024-01-16,6375.86,Boleto
2920,454,2024-02-19,8510.26,DOC
2921,1506,2024-06-16,1852.41,Boleto
2922,114,2024-11-07,4185.87,Boleto
2923,2363,2024-10-25,2872.78,Pix
2924,452,2023-11-04,4357.68,Pix
2925,2205,2025-02-22,7714.53,Boleto
2926,931,2023-08-04,9102.84,Pix
2927,86,2023-10-21,2372.37,Boleto
2928,1061,2025-05-22,957.75,TED
2929,2463,2024-08-01,5911.2,Boleto
2930,1186,2023-05-31,8131.23,Boleto
2931,694,2023-11-29,8709.5,DOC
2932,948,2024-09-21,4698.69,TED
2933,600,2023-12-07,224.29,Pix
2934,990,2024-12-13,4339.98,DOC
2935,1326,2024-11-18,1274.76,Boleto
2936,231,2024-10-24,546.09,Pix
2937,1928,2024-11-21,2466.35,DOC
2938,1166,2024-02-01,3864.36,Pix
2939,440,2023-06-19,8168.31,Pix
2940,399,2025-03-25,4732.51,Pix
2941,1238,2023-06-15,4943.96,Pix
2942,2214,2023-12-30,6888.82,Boleto
2943,555,2024-08-29,3143.93,DOC
2944,721,2024-04-19,1953.81,DOC
2945,2315,2024-03-04,7245.57,Pix
2946,2226,2024-09-14,4727.35,Boleto
2947,2129,2025-04-22,3590.69,DOC
2948,625,2024-04-07,1003.22,DOC
2949,464,2024-04-19,3160.88,Pix
2950,1511,2023-12-05,9602.72,Boleto
2951,1530,2023-06-30,3091.08,TED
2952,790,2023-10-30,7356.64,TED
2953,1635,2024-07-01,6576.69,Pix
2954,1850,2024-01-26,7310.15,Pix
2955,1324,2024-03-03,1532.91,Pix
2956,2236,2025-05-29,5536.3,DOC
2957,458,2024-07-11,6660.33,DOC
2958,1983,2024-10-06,7696.6,Boleto
2959,1150,2024-04-04,2312.07,Pix
2960,1522,2024-03-04,6333.42,Boleto
2961,620,2025-02-20,9631.8,DOC
2962,72,2024-06-03,9418.29,TED
2963,1792,2024-12-04,7073.93,DOC
2964,1610,2025-01-09,701.21,Pix
2965,1684,2024-08-05,3139.72,DOC
2966,1230,2024-12-08,8499.96,Boleto
2967,1278,2025-04-28,2008.82,DOC
2968,2365,2024-09-06,3420.02,DOC
2969,255,2024-12-31,2170.96,DOC
2970,1027,2025-02-26,7883.36,Pix
2971,52,2024-06-21,9138.51,TED
2972,901,2023-09-26,8375.02,DOC
2973,1613,2023-10-31,9446.39,DOC
2974,2427,2023-10-18,190.37,Boleto
2975,1276,2024-05-27,3002.21,TED
2976,931,2024-02-10,3336.09,TED
2977,1251,2024-12-03,8839.79,Pix
2978,690,2024-01-18,5038.15,Pix
2979,455,2024-02-12,8013.03,Pix
2980,1283,2024-05-22,5967.62,TED
2981,990,2024-02-09,902.73,Pix
2982,1236,2024-03-06,8031.03,Pix
2983,528,2023-09-22,9602.43,Boleto
2984,2152,2024-12-22,1269.84,TED
2985,1817,2023-10-11,3703.96,Pix
2986,1317,2023-09-11,1013.74,TED
2987,988,2023-12-06,5724.85,DOC
2988,1924,2023-12-20,8470.82,Pix
2989,73,2023-12-26,120.21,DOC
2990,181,2023-08-28,919.83,TED
2991,152,2025-01-08,4311.61,Boleto
2992,1858,2023-06-07,159.52,Boleto
2993,30,2023-06-06,9427.45,Boleto
2994,301,2025-03-05,6084.97,Boleto
2995,2367,2023-12-15,612.71,Boleto
2996,563,2024-08-27,5826.29,Pix
2997,1676,2023-07-06,7021.34,DOC
2998,1481,2024-02-19,9424.55,DOC
2999,2418,2024-03-23,9781.81,TED
3000,1906,2024-07-27,1159.23,TED
3001,875,2024-01-31,1144.21,Pix
3002,124,2024-11-20,7957.93,DOC
3003,1109,2023-06-28,8999.02,Pix
3004,371,2023-09-30,9605.37,Boleto
3005,23,2025-01-20,2330.2,Boleto
3006,1826,2025-03-08,8465.99,Boleto
3007,1554,2023-06-27,121.6,Pix
3008,1103,2024-05-20,7547.8,Pix
3009,604,2024-10-04,8893.62,Boleto
3010,1070,2024-11-18,6594.01,Boleto
3011,344,2024-04-01,6760.08,TED
3012,2463,2024-11-03,4196.31,DOC
3013,445,2025-03-09,1190.88,TED
3014,1139,2023-11-13,7386.25,Boleto
3015,2344,2024-01-05,6565.02,Boleto
3016,1770,2024-01-21,1243.43,Boleto
3017,1400,2025-01-25,5835.8,Boleto
3018,74,2024-08-09,7787.23,DOC
3019,173,2024-09-29,4458.48,Boleto
3020,1801,2024-02-04,3816.84,Pix
3021,2395,2024-07-17,2934.08,TED
3022,1886,2024-03-19,969.82,TED
3023,1198,2024-07-10,6007.17,Boleto
3024,74,2025-01-22,2701.19,DOC
3025,1202,2024-09-18,9491.19,Boleto
3026,2246,2024-07-28,2814.3,DOC
3027,604,2024-08-27,5677.14,DOC
3028,2168,2024-04-10,5314.56,TED
3029,1593,2025-01-24,7988.34,Boleto
3030,1527,2024-05-23,7627.84,Pix
3031,2167,2024-09-17,9710.41,Pix
3032,687,2023-10-23,8464.77,DOC
3033,1307,2025-03-07,772.37,TED
3034,688,2023-06-04,4095.51,TED
3035,879,2023-07-05,5236.05,Boleto
3036,2356,2024-09-12,5555.01,DOC
3037,475,2025-03-02,3092.28,Pix
3038,1111,2024-06-04,5983.08,Boleto
3039,884,2024-08-21,990.37,Boleto
3040,1542,2025-01-18,4799.66,TED
3041,784,2025-04-08,4670.25,Boleto
3042,125,2023-08-25,9677.68,DOC
3043,2118,2024-08-14,250.69,Pix
3044,1770,2024-05-06,9073.53,Pix
3045,1104,2023-08-12,370.85,Boleto
3046,1908,2023-08-23,510.26,Boleto
3047,1209,2024-03-17,3179.9,Boleto
3048,137,2024-09-04,281.0,Pix
3049,2002,2024-02-04,9842.53,Boleto
3050,1692,2025-04-20,1399.17,TED
3051,1435,2025-03-11,8124.93,DOC
3052,2352,2023-08-19,9638.29,Boleto
3053,1133,2024-01-18,2832.77,Pix
3054,2152,2024-01-29,8895.29,Boleto
3055,1566,2024-06-09,2598.7,TED
3056,689,2024-10-08,6379.9,DOC
3057,1418,2024-02-05,5739.86,TED
3058,1112,2024-06-01,6638.53,Pix
3059,1432,2023-12-29,3327.87,DOC
3060,1977,2023-08-30,3651.38,Boleto
3061,2223,2023-12-13,3516.38,TED
3062,289,2024-04-24,1590.27,Pix
3063,1177,2025-01-31,3412.32,Pix
3064,2147,2024-05-08,3128.89,Pix
3065,1899,2023-09-17,3067.07,Boleto
3066,724,2025-05-09,7339.39,TED
3067,135,2025-03-03,4634.87,DOC
3068,2182,2023-05-31,1371.27,TED
3069,550,2024-02-13,5881.64,DOC
3070,1679,2024-09-03,4007.7,Boleto
3071,900,2024-03-22,965.73,DOC
3072,126,2024-03-30,2756.68,Pix
3073,2266,2024-04-16,4560.55,Boleto
3074,884,2024-06-06,6776.26,Pix
3075,559,2024-12-29,5769.41,TED
3076,661,2024-02-06,7235.39,DOC
3077,1398,2024-07-17,8098.09,DOC
3078,1824,2024-07-23,6911.81,TED
3079,899,2023-09-27,8438.59,DOC
3080,1376,2024-03-13,3530.05,Pix
3081,774,2024-11-08,9432.97,Pix
3082,2400,2024-08-18,8302.46,Boleto
3083,1130,2023-07-27,9786.59,Pix
3084,531,2024-06-13,5930.52,DOC
3085,420,2024-04-06,6594.44,Boleto
3086,1383,2024-04-11,6005.83,TED
3087,2344,2024-10-06,3848.8,Boleto
3088,587,2024-10-28,6490.75,DOC
3089,1809,2024-03-26,4145.04,Pix
3090,1140,2024-05-23,7470.67,Pix
3091,1053,2024-03-22,2273.51,Pix
3092,762,2024-06-07,5449.58,TED
3093,2322,2024-01-03,1195.03,DOC
3094,778,2025-05-19,2251.45,DOC
3095,351,2023-06-13,916.62,Pix
3096,1833,2025-05-02,4749.5,TED
3097,2103,2024-06-25,7725.78,DOC
3098,2391,2024-02-24,4262.72,Pix
3099,1844,2024-12-26,2701.9,Boleto
3100,2189,2024-03-04,6267.67,Pix
3101,2036,2023-09-18,7252.0,Boleto
3102,610,2024-02-16,5527.44,DOC
3103,1970,2024-12-27,8769.54,TED
3104,1608,2024-09-06,8753.74,Pix
3105,469,2024-01-09,1680.43,TED
3106,787,2024-01-19,9212.17,TED
3107,2444,2025-05-14,8825.33,Pix
3108,1760,2025-04-30,5723.73,TED
3109,515,2023-10-10,156.15,DOC
3110,559,2024-10-05,5468.08,Pix
3111,421,2024-10-16,7601.27,DOC
3112,2074,2023-07-27,8011.36,DOC
3113,733,2023-10-08,8671.69,TED
3114,1640,2024-02-29,8226.06,TED
3115,1117,2024-08-24,4934.09,TED
3116,924,2024-11-07,6987.26,TED
3117,594,2024-01-27,9451.78,Pix
3118,974,2024-07-12,3719.95,DOC
3119,1222,2025-01-20,8061.78,TED
3120,961,2023-10-13,8280.55,TED
3121,1068,2025-05-30,5453.17,Pix
3122,1604,2025-04-25,1954.13,Pix
3123,2036,2023-10-17,5991.0,Boleto
3124,1139,2024-08-03,3836.87,TED
3125,1178,2023-12-26,8010.21,TED
3126,679,2024-06-27,7759.63,Boleto
3127,2412,2023-12-23,2120.8,Boleto
3128,1272,2025-01-28,3909.91,Boleto
3129,1297,2023-07-04,3134.18,TED
3130,1572,2023-12-22,6723.78,Pix
3131,1812,2024-01-28,5460.85,DOC
3132,532,2024-06-18,1137.17,TED
3133,1838,2024-10-11,2195.12,TED
3134,1278,2023-06-26,4746.72,Boleto
3135,945,2023-07-08,1249.49,Boleto
3136,2084,2024-01-16,4543.64,Pix
3137,994,2024-05-17,6335.54,DOC
3138,1464,2024-06-22,7194.64,Pix
3139,1351,2023-07-06,7798.7,DOC
3140,1956,2023-12-16,732.74,TED
3141,1370,2024-07-06,4349.66,TED
3142,910,2023-10-23,4666.07,Boleto
3143,129,2023-06-28,7000.81,Boleto
3144,89,2025-02-20,5853.17,DOC
3145,522,2024-01-21,3752.7,Boleto
3146,1152,2024-11-10,8427.09,DOC
3147,2162,2025-01-15,5166.43,Boleto
3148,138,2024-10-16,1121.43,TED
3149,2087,2024-06-25,2096.93,DOC
3150,484,2025-05-05,7732.59,DOC
3151,1412,2023-09-24,9191.24,Pix
3152,1495,2024-01-02,4562.32,Pix
3153,226,2024-04-19,1412.06,Boleto
3154,1403,2024-10-17,7395.69,Pix
3155,1532,2024-06-27,7961.71,DOC
3156,2343,2025-04-20,7136.96,Pix
3157,108,2023-10-17,3872.54,DOC
3158,1297,2023-07-18,2710.07,Pix
3159,132,2025-04-22,5628.97,DOC
3160,1960,2023-10-22,7700.66,DOC
3161,2257,2023-12-18,4038.98,DOC
3162,1779,2025-02-07,6207.53,DOC
3163,983,2023-06-28,4479.85,Pix
3164,1039,2024-03-08,6525.73,TED
3165,837,2024-01-21,2706.21,Pix
3166,1815,2025-03-19,388.48,Pix
3167,1048,2025-02-22,1352.83,Boleto
3168,1126,2024-12-05,8614.71,TED
3169,2269,2024-04-18,1545.68,Boleto
3170,1904,2024-02-12,2393.54,Boleto
3171,658,2023-06-02,954.37,TED
3172,1855,2024-07-23,6308.02,Pix
3173,1527,2025-05-01,691.97,Pix
3174,2362,2023-12-18,1160.69,Pix
3175,149,2023-11-13,3470.93,Boleto
3176,740,2025-02-19,7361.97,Pix
3177,1082,2025-05-28,7485.79,Pix
3178,2088,2023-09-02,6561.81,Pix
3179,2082,2023-11-07,3342.11,Pix
3180,42,2024-01-26,1289.14,Boleto
3181,1742,2024-09-03,7530.32,Pix
3182,468,2024-03-10,2389.15,Pix
3183,730,2023-12-15,3820.97,TED
3184,1868,2024-12-01,536.16,Pix
3185,2151,2024-02-03,9724.71,Pix
3186,548,2023-10-01,5034.89,DOC
3187,2221,2024-12-31,2654.3,Boleto
3188,592,2023-11-06,1302.26,TED
3189,1660,2024-06-24,311.74,Pix
3190,1006,2024-06-26,5441.76,Boleto
3191,2113,2023-07-11,5247.54,TED
3192,354,2023-09-25,7325.91,Pix
3193,1769,2025-01-01,718.97,Pix
3194,2289,2023-11-21,2795.44,DOC
3195,1352,2024-04-09,9200.49,TED
3196,1613,2024-12-05,6010.72,DOC
3197,256,2024-02-14,4521.38,TED
3198,2444,2024-07-27,7898.99,TED
3199,1844,2024-01-23,2419.93,Boleto
3200,2272,2024-02-01,6236.28,TED
3201,708,2024-04-21,1994.75,Boleto
3202,1229,2025-03-17,4407.85,Pix
3203,678,2024-02-28,1617.19,TED
3204,520,2024-09-26,3905.09,Boleto
3205,2327,2023-07-15,7974.7,Boleto
3206,1515,2023-11-11,1784.1,Boleto
3207,2363,2025-01-26,1154.59,Boleto
3208,1266,2024-12-01,6817.34,DOC
3209,7,2025-05-19,5791.77,Pix
3210,267,2025-03-06,9635.8,Boleto
3211,37,2025-02-11,4142.14,Boleto
3212,530,2024-03-20,3569.39,DOC
3213,42,2025-05-08,2829.75,TED
3214,9,2024-10-31,5721.81,Pix
3215,2420,2024-09-26,4803.54,Pix
3216,9,2023-07-07,550.25,Pix
3217,400,2024-06-06,5115.59,Pix
3218,665,2024-05-30,6572.74,TED
3219,95,2024-09-20,7473.66,DOC
3220,277,2023-06-07,3084.84,DOC
3221,1746,2024-04-05,8396.61,DOC
3222,668,2024-03-01,5548.92,TED
3223,2461,2023-07-24,8276.39,Boleto
3224,779,2024-11-11,6180.19,DOC
3225,1577,2025-01-27,9471.43,TED
3226,1525,2024-01-03,9158.97,Pix
3227,502,2023-06-07,1499.58,Boleto
3228,1097,2024-11-05,9876.39,Boleto
3229,2273,2023-08-05,1403.9,TED
3230,1070,2024-11-23,6295.04,Pix
3231,546,2024-03-28,118.02,Pix
3232,2237,2024-05-04,2865.37,Boleto
3233,1767,2024-08-11,4239.64,DOC
3234,2249,2024-09-25,6604.97,Pix
3235,559,2023-09-29,6556.1,Boleto
3236,998,2024-05-31,7482.77,DOC
3237,213,2024-12-24,4840.47,TED
3238,1321,2024-12-04,7037.79,Pix
3239,325,2025-01-01,1875.22,TED
3240,580,2025-04-09,1668.91,Boleto
3241,1849,2024-09-25,9477.87,Boleto
3242,767,2024-02-14,8023.31,Boleto
3243,1950,2023-11-20,6113.55,TED
3244,1427,2025-04-30,9016.62,Boleto
3245,1816,2024-07-19,2916.61,TED
3246,1040,2024-02-16,1876.96,Boleto
3247,1355,2024-01-11,2849.21,Pix
3248,2413,2025-01-25,3303.64,TED
3249,2401,2024-11-21,8583.08,Pix
3250,1134,2023-12-26,8578.98,TED
3251,2380,2025-03-31,3622.75,Boleto
3252,2084,2023-10-09,1220.66,TED
3253,1062,2025-01-08,7521.37,TED
3254,622,2024-10-25,3582.79,TED
3255,1644,2024-11-24,1506.97,Boleto
3256,1426,2024-09-27,9140.27,TED
3257,1245,2025-04-25,7610.73,DOC
3258,1824,2024-07-14,5763.3,Pix
3259,549,2024-06-08,3753.15,DOC
3260,2069,2023-08-17,7258.75,Pix
3261,1041,2024-01-12,2731.63,DOC
3262,327,2024-04-17,421.26,DOC
3263,1807,2024-02-21,625.5,Boleto
3264,1043,2024-02-25,8535.23,TED
3265,1245,2023-06-21,4635.8,DOC
3266,1210,2024-05-12,3292.96,DOC
3267,771,2024-03-11,9947.98,Pix
3268,1335,2025-05-23,6723.07,Boleto
3269,773,2023-07-26,168.19,Pix
3270,1330,2024-10-20,8233.79,DOC
3271,1187,2024-01-14,8439.03,Pix
3272,485,2023-10-20,6250.56,Boleto
3273,1058,2023-11-20,8888.89,Pix
3274,1585,2023-08-03,610.89,DOC
3275,1282,2023-10-21,1759.35,Pix
3276,2268,2025-05-01,4184.39,TED
3277,2052,2023-10-10,9950.98,DOC
3278,552,2024-06-13,6243.22,TED
3279,346,2023-10-28,4561.81,DOC
3280,1559,2024-09-13,856.7,Boleto
3281,2344,2024-01-05,6177.25,Boleto
3282,912,2025-01-19,8347.04,Boleto
3283,1,2024-12-14,690.19,Boleto
3284,808,2024-06-18,704.34,TED
3285,1303,2024-09-08,9415.2,DOC
3286,434,2025-02-06,6806.17,TED
3287,943,2024-01-03,6999.83,Pix
3288,1306,2024-10-11,9795.05,DOC
3289,1197,2024-11-07,9751.12,TED
